group,id,year,value,coverage,long,lat,alt,x,y,logmax,mean,PM2.5mean,popdensity,Temperature,Precipitation,Vapour Pressure,logmean,Ts,Ps,longs,lats,alts,pds,VPs
ES1258A_2020,ES1258A,2020,88.435,86.34,-6.8338,37.2816,52,160077.564,4133006.505,4.482267819,27.546,12.856,97.28823853,19.18333333,37.66666667,14.675,3.315857334,1.893672663,-0.747312366,-1.114885152,-1.849160309,-0.866455116,-0.493825061,1.900254826
ES1258A_2021,ES1258A,2021,78.113,86.58,-6.8338,37.2816,52,160077.564,4133006.505,4.358156496,28.852,5.714,97.60797772,18.91666667,31.325,14.33333333,3.362179315,1.771968279,-0.944122224,-1.114885152,-1.849160309,-0.866455116,-0.492416212,1.695415447
ES1259A_2019,ES1259A,2019,69.759,86.85,-6.6769,37.3613,41,174338.953,4141299.908,4.245046445,23.543,NA,96.85955906,18.95,24.90833333,14.24166667,3.158828536,1.787181325,-1.143259663,-1.06199463,-1.810650115,-0.900640601,-0.495713927,1.640458546
ES1259A_2020,ES1259A,2020,87.548,67.21,-6.6769,37.3613,41,174338.953,4141299.908,4.472187214,18.098,NA,97.28823853,19.18333333,37.66666667,14.675,2.895801435,1.893672663,-0.747312366,-1.06199463,-1.810650115,-0.900640601,-0.493825061,1.900254826
ES1259A_2021,ES1259A,2021,102.968,97.26,-6.6769,37.3613,41,174338.953,4141299.908,4.63441826,22.012,NA,97.60797772,18.91666667,31.325,14.33333333,3.091587759,1.771968279,-0.944122224,-1.06199463,-1.810650115,-0.900640601,-0.492416212,1.695415447
ES1268A_2017,ES1268A,2017,56.875,93.97,-5.8664,43.3583,267,267720.9021,4804595.447,4.040855877,22.928,NA,97.22368917,12.58333333,58.76666667,10.525,3.132358871,-1.118510928,-0.0924864,-0.788777494,1.087036609,-0.19828427,-0.494109481,-0.587794187
ES1268A_2018,ES1268A,2018,58.833,97.53,-5.8664,43.3583,267,267720.9021,4804595.447,4.074702922,19.531,NA,96.65314975,12.30833333,92.725,10.61666667,2.972002947,-1.244018578,0.961390303,-0.788777494,1.087036609,-0.19828427,-0.496623417,-0.532837279
ES1268A_2019,ES1268A,2019,45.542,95.62,-5.8664,43.3583,267,267720.9021,4804595.447,3.818634977,16.867,NA,96.24198416,12.45,84.6,10.325,2.82535905,-1.17936312,0.709235754,-0.788777494,1.087036609,-0.19828427,-0.498435112,-0.707700164
ES1268A_2020,ES1268A,2020,78.708,96.45,-5.8664,43.3583,267,267720.9021,4804595.447,4.365744802,20.233,NA,95.80252735,12.86666667,80.9,10.54166667,3.007314935,-0.989200013,0.594408452,-0.788777494,1.087036609,-0.19828427,-0.500371466,-0.577802021
ES1268A_2021,ES1268A,2021,55.958,99.18,-5.8664,43.3583,267,267720.9021,4804595.447,4.024601409,22.232,NA,94.88806111,12.16666667,80.6,10.28333333,3.101532692,-1.308674031,0.58509813,-0.788777494,1.087036609,-0.19828427,-0.504400827,-0.732680578
ES1269A_2017,ES1269A,2017,58.083,96.71,-5.833,43.3665,180,270458.5491,4805413.663,4.061873022,24.497,NA,97.22368917,12.58333333,58.76666667,10.525,3.198550661,-1.118510928,-0.0924864,-0.777518453,1.090998762,-0.46866038,-0.494109481,-0.587794187
ES1269A_2018,ES1269A,2018,63.042,96.71,-5.833,43.3665,180,270458.5491,4805413.663,4.143801171,25.379,13.748,96.65314975,12.30833333,92.725,10.61666667,3.23392206,-1.244018578,0.961390303,-0.777518453,1.090998762,-0.46866038,-0.496623417,-0.532837279
ES1269A_2019,ES1269A,2019,69.75,98.36,-5.833,43.3665,180,270458.5491,4805413.663,4.244917421,21.671,13.695,96.24198416,12.45,84.6,10.325,3.075974961,-1.17936312,0.709235754,-0.777518453,1.090998762,-0.46866038,-0.498435112,-0.707700164
ES1269A_2020,ES1269A,2020,133.783,94.26,-5.833,43.3665,180,270458.5491,4805413.663,4.896219084,25.877,11.561,95.80252735,12.86666667,80.9,10.54166667,3.253354543,-0.989200013,0.594408452,-0.777518453,1.090998762,-0.46866038,-0.500371466,-0.577802021
ES1269A_2021,ES1269A,2021,77.958,97.81,-5.833,43.3665,180,270458.5491,4805413.663,4.35617022,22.719,13.317,94.88806111,12.16666667,80.6,10.28333333,3.123201579,-1.308674031,0.58509813,-0.777518453,1.090998762,-0.46866038,-0.504400827,-0.732680578
ES1270A_2017,ES1270A,2017,58.583,99.18,-5.6583,43.5352,18,285212.3563,4823683.959,4.070444552,24.204,NA,97.22368917,14.98333333,58.825,12.625,3.186517909,-0.02317144,-0.09067606,-0.718627604,1.172512811,-0.972119343,-0.494109481,0.671218566
ES1270A_2018,ES1270A,2018,77.646,99.45,-5.6583,43.5352,18,285212.3563,4823683.959,4.352160035,25.333,NA,96.65314975,14.75,90.13333333,12.73333333,3.232107894,-0.129662778,0.880959467,-0.718627604,1.172512811,-0.972119343,-0.496623417,0.736167635
ES1270A_2019,ES1270A,2019,63.508,99.45,-5.6583,43.5352,18,285212.3563,4823683.959,4.151165882,21.985,NA,96.24198416,14.86666667,84.2,12.41666667,3.090360403,-0.076417107,0.696821992,-0.718627604,1.172512811,-0.972119343,-0.498435112,0.54631651
ES1270A_2020,ES1270A,2020,100.583,96.17,-5.6583,43.5352,18,285212.3563,4823683.959,4.610983257,25.018,NA,95.80252735,15.275,78.01666667,12.65,3.219595566,0.109942735,0.504925915,-0.718627604,1.172512811,-0.972119343,-0.500371466,0.686206813
ES1271A_2017,ES1271A,2017,86.083,99.45,-5.6989,43.5388,19,281944.779,4824189.511,4.455311947,28.718,NA,97.22368917,14.98333333,58.825,12.625,3.357524104,-0.02317144,-0.09067606,-0.732313743,1.174252293,-0.969011571,-0.494109481,0.671218566
ES1271A_2018,ES1271A,2018,75.083,98.36,-5.6989,43.5388,19,281944.779,4824189.511,4.318594168,30.506,NA,96.65314975,14.75,90.13333333,12.73333333,3.417923386,-0.129662778,0.880959467,-0.732313743,1.174252293,-0.969011571,-0.496623417,0.736167635
ES1271A_2019,ES1271A,2019,70.333,100,-5.6989,43.5388,19,281944.779,4824189.511,4.253241105,27.551,NA,96.24198416,14.86666667,84.2,12.41666667,3.316038833,-0.076417107,0.696821992,-0.732313743,1.174252293,-0.969011571,-0.498435112,0.54631651
ES1271A_2020,ES1271A,2020,95.333,99.18,-5.6989,43.5388,19,281944.779,4824189.511,4.557376026,31.179,9.793,95.80252735,15.275,78.01666667,12.65,3.439744791,0.109942735,0.504925915,-0.732313743,1.174252293,-0.969011571,-0.500371466,0.686206813
ES1271A_2021,ES1271A,2021,133.625,98.63,-5.6989,43.5388,19,281944.779,4824189.511,4.895037369,38.293,9.836,94.88806111,14.55833333,77.63333333,12.38333333,3.645267112,-0.217137808,0.493029392,-0.732313743,1.174252293,-0.969011571,-0.504400827,0.526332176
ES1272A_2017,ES1272A,2017,50.125,97.81,-5.6735,43.5299,29,283965.2347,4823134.706,3.914519886,20.676,10.683,97.22368917,14.98333333,58.825,12.625,3.028973607,-0.02317144,-0.09067606,-0.723751478,1.169951907,-0.937933858,-0.494109481,0.671218566
ES1272A_2018,ES1272A,2018,44.583,96.99,-5.6735,43.5299,29,283965.2347,4823134.706,3.79735262,20.32,9.95,96.65314975,14.75,90.13333333,12.73333333,3.011605623,-0.129662778,0.880959467,-0.723751478,1.169951907,-0.937933858,-0.496623417,0.736167635
ES1272A_2019,ES1272A,2019,46.375,98.9,-5.6735,43.5299,29,283965.2347,4823134.706,3.836760521,19.6,12.079,96.24198416,14.86666667,84.2,12.41666667,2.975529566,-0.076417107,0.696821992,-0.723751478,1.169951907,-0.937933858,-0.498435112,0.54631651
ES1272A_2020,ES1272A,2020,88.875,96.17,-5.6735,43.5299,29,283965.2347,4823134.706,4.487230888,26.954,12.691,95.80252735,15.275,78.01666667,12.65,3.294131709,0.109942735,0.504925915,-0.723751478,1.169951907,-0.937933858,-0.500371466,0.686206813
ES1272A_2021,ES1272A,2021,95.833,98.08,-5.6735,43.5299,29,283965.2347,4823134.706,4.562607093,29.281,11.248,94.88806111,14.55833333,77.63333333,12.38333333,3.376938842,-0.217137808,0.493029392,-0.723751478,1.169951907,-0.937933858,-0.504400827,0.526332176
ES1275A_2017,ES1275A,2017,56.375,96.99,2.4958,41.689,145,957440.0289,4629862.256,4.032025798,19.845,NA,232.4531357,14.325,49.425,11.425,2.987952086,-0.323629146,-0.382399476,2.030095218,0.280448574,-0.577432378,0.10174438,-0.048217293
ES1275A_2018,ES1275A,2018,36.958,93.7,2.4958,41.689,145,957440.0289,4629862.256,3.609782133,19.295,NA,234.4015071,14.75,86.25833333,11.55,2.959845995,-0.129662778,0.760701144,2.030095218,0.280448574,-0.577432378,0.110329379,0.026723942
ES1275A_2019,ES1275A,2019,77.125,98.36,2.4958,41.689,145,957440.0289,4629862.256,4.345427482,19.32,NA,236.9493056,14.6,59.425,11.325,2.961140829,-0.198121496,-0.072055416,2.030095218,0.280448574,-0.577432378,0.1215556,-0.108170281
ES1275A_2020,ES1275A,2020,72.75,98.09,2.4958,41.689,145,957440.0289,4629862.256,4.287028906,17.566,NA,238.5813041,14.76666667,63.06666667,11.475,2.865965215,-0.122056252,0.040961545,2.030095218,0.280448574,-0.577432378,0.128746582,-0.018240799
ES1275A_2021,ES1275A,2021,117.042,99.18,2.4958,41.689,145,957440.0289,4629862.256,4.762532845,20.832,NA,239.1296631,14.14166667,59.25833333,11.30833333,3.036490266,-0.407300911,-0.077227817,2.030095218,0.280448574,-0.577432378,0.131162786,-0.118162448
ES1279A_2017,ES1279A,2017,163.5,96.99,-4.0886,38.682,685,405314.4731,4282050.966,5.09681299,28.532,NA,25.63192933,15.85,27.675,11.35833333,3.351026264,0.37236782,-1.057397806,-0.189486409,-1.172501898,1.100764165,-0.809560203,-0.088185954
ES1279A_2018,ES1279A,2018,114.833,96.71,-4.0886,38.682,685,405314.4731,4282050.966,4.743478899,25.143,NA,25.59354668,15.28333333,54.075,11.225,3.224579528,0.113745995,-0.238089488,-0.189486409,-1.172501898,1.100764165,-0.809729326,-0.168123269
ES1279A_2019,ES1279A,2019,127.167,95.07,-4.0886,38.682,685,405314.4731,4282050.966,4.845501183,29.534,NA,25.67509407,15.54166667,32.59166667,11.23333333,3.385542142,0.231647124,-0.904811977,-0.189486409,-1.172501898,1.100764165,-0.809370009,-0.163127189
ES1279A_2020,ES1279A,2020,125.208,95.08,-4.0886,38.682,685,405314.4731,4282050.966,4.829976354,29.195,NA,25.76180109,15.8,37.24166667,11.59166667,3.373997462,0.349548248,-0.760501989,-0.189486409,-1.172501898,1.100764165,-0.808987957,0.051704356
ES1279A_2021,ES1279A,2021,98.708,98.63,-4.0886,38.682,685,405314.4731,4282050.966,4.592165997,28.901,NA,25.79912664,15.50833333,38.79166667,11.29166667,3.363876197,0.216434072,-0.71239866,-0.189486409,-1.172501898,1.100764165,-0.808823491,-0.128154609
ES1285A_2017,ES1285A,2017,92,93.97,-7.7377,43.5329,590,117169.1569,4830909.801,4.521788577,8.966,NA,91.52228309,13.85833333,67.65833333,11.93333333,2.193439646,-0.536611825,0.183461193,-1.41958715,1.171401475,0.805525884,-0.519231264,0.256543729
ES1285A_2018,ES1285A,2018,37.792,96.44,-7.7377,43.5329,590,117169.1569,4830909.801,3.63209744,7.714,NA,91.35727328,13.48333333,103.4166667,12.00833333,2.04303686,-0.70775862,1.293199828,-1.41958715,1.171401475,0.805525884,-0.519958338,0.30150847
ES1285A_2019,ES1285A,2019,46.125,95.07,-7.7377,43.5329,590,117169.1569,4830909.801,3.831355102,7.66,NA,91.3478055,13.65833333,99.50833333,11.75833333,2.036011984,-0.627890116,1.171907023,-1.41958715,1.171401475,0.805525884,-0.520000055,0.151625999
ES1285A_2020,ES1285A,2020,80.542,94.26,-7.7377,43.5329,590,117169.1569,4830909.801,4.388778787,6.681,NA,91.28727937,14.1,88.48333333,11.95833333,1.899267677,-0.426317223,0.829752697,-1.41958715,1.171401475,0.805525884,-0.520266748,0.271531976
ES1285A_2021,ES1285A,2021,77.833,75.89,-7.7377,43.5329,590,117169.1569,4830909.801,4.354565506,9.49,NA,91.01092176,13.475,93.85833333,11.73333333,2.250238613,-0.711561881,0.996562629,-1.41958715,1.171401475,0.805525884,-0.521484447,0.136637752
ES1287A_2017,ES1287A,2017,121.208,99.73,-4.8408,42.7953,1120,349460.2754,4739726.841,4.797508078,19.949,NA,91.52228309,10.13333333,57.2,8.533333333,2.993179017,-2.236669989,-0.14110697,-0.443050789,0.815000987,2.452644713,-0.519231264,-1.781857871
ES1287A_2018,ES1287A,2018,55.375,94.52,-4.8408,42.7953,1120,349460.2754,4739726.841,4.014128228,14.764,NA,91.35727328,9.916666667,85.30833333,8.641666667,2.692191785,-2.335554802,0.731218458,-0.443050789,0.815000987,2.452644713,-0.519958338,-1.7169088
ES1287A_2019,ES1287A,2019,49.833,100,-4.8408,42.7953,1120,349460.2754,4739726.841,3.908677415,11.639,NA,91.3478055,10.05833333,77.675,8.35,2.454361528,-2.270899348,0.494322493,-0.443050789,0.815000987,2.452644713,-0.520000055,-1.891771682
ES1287A_2020,ES1287A,2020,85.125,100,-4.8408,42.7953,1120,349460.2754,4739726.841,4.444120764,11.882,NA,91.01092176,10.35833333,74.45833333,8.566666667,2.47502465,-2.133981912,0.394495153,-0.443050789,0.815000987,2.452644713,-0.521484447,-1.761873541
ES1287A_2021,ES1287A,2021,68.958,100,-4.8408,42.7953,1120,349460.2754,4739726.841,4.233497624,12.946,NA,11.8,9.766666667,74.95833333,8.316666667,2.56078686,-2.40401352,0.410012356,-0.443050789,0.815000987,2.452644713,-0.870507051,-1.911756012
ES1297A_2017,ES1297A,2017,73.042,99.45,-5.6236,42.8028,945,285466.2206,4742255.125,4.291034618,19.938,NA,91.52228309,10.68333333,51.55833333,8.458333333,2.992627459,-1.985654689,-0.316192744,-0.706930337,0.818624907,1.908784722,-0.519231264,-1.826822612
ES1297A_2018,ES1297A,2018,58.875,98.36,-5.6236,42.8028,945,285466.2206,4742255.125,4.075416552,14.923,NA,91.35727328,10.275,80.61666667,8.541666667,2.702903647,-2.172014531,0.58561537,-0.706930337,0.818624907,1.908784722,-0.519958338,-1.776861788
ES1297A_2019,ES1297A,2019,60.667,98.63,-5.6236,42.8028,945,285466.2206,4742255.125,4.105399893,14.538,NA,91.3478055,10.48333333,72.68333333,8.283333333,2.676765911,-2.07693298,0.339409083,-0.706930337,0.818624907,1.908784722,-0.520000055,-1.931740341
ES1297A_2020,ES1297A,2020,108.125,100,-5.6236,42.8028,945,285466.2206,4742255.125,4.683287965,16.074,NA,91.01092176,10.83333333,68.15,8.483333333,2.77720306,-1.917195971,0.198719776,-0.706930337,0.818624907,1.908784722,-0.521484447,-1.811834365
ES1297A_2021,ES1297A,2021,91.625,99.18,-5.6236,42.8028,945,285466.2206,4742255.125,4.51770416,13.519,NA,11.8,10.33333333,73.51666667,8.25,2.604096103,-2.145391698,0.365271088,-0.706930337,0.818624907,1.908784722,-0.870507051,-1.951724671
ES1307A_2017,ES1307A,2017,102.208,97.26,-8.1944,43.177,380,77793.15287,4793584.914,4.627009953,16.514,NA,91.52228309,14.13333333,79.59166667,11.85833333,2.804208506,-0.411104176,0.553805104,-1.57353936,0.999434374,0.152893895,-0.519231264,0.211578988
ES1307A_2018,ES1307A,2018,45.5,96.16,-8.1944,43.177,380,77793.15287,4793584.914,3.817712326,12.929,NA,91.35727328,13.71666667,125.6916667,11.91666667,2.55947285,-0.601267278,1.984491221,-1.57353936,0.999434374,0.152893895,-0.519958338,0.246551568
ES1307A_2019,ES1307A,2019,49.875,98.08,-8.1944,43.177,380,77793.15287,4793584.914,3.909519875,12.586,NA,91.3478055,13.91666667,117.7916667,11.71666667,2.532585085,-0.509988988,1.739319414,-1.57353936,0.999434374,0.152893895,-0.520000055,0.126645592
ES1307A_2020,ES1307A,2020,72.792,93.72,-8.1944,43.177,380,77793.15287,4793584.914,4.287606059,11.845,NA,91.28727937,14.325,107.4416667,11.875,2.471905838,-0.323629146,1.418113312,-1.57353936,0.999434374,0.152893895,-0.520266748,0.221571154
ES1307A_2021,ES1307A,2021,75.083,89.86,-8.1944,43.177,380,77793.15287,4793584.914,4.318594168,9.329,NA,91.01092176,13.73333333,114.2666667,11.675,2.233127828,-0.593660757,1.629923133,-1.57353936,0.999434374,0.152893895,-0.521484447,0.101665178
ES1309A_2017,ES1309A,2017,110.792,98.08,-8.5068,42.9092,320,50438.55529,4765464.242,4.70765457,21.145,NA,91.52228309,14.86666667,103.325,12.09166667,3.051403471,-0.076417107,1.290355006,-1.678848469,0.870036258,-0.033572387,-0.519231264,0.351469298
ES1309A_2018,ES1309A,2018,96.111,96.16,-8.5068,42.9092,320,50438.55529,4765464.242,4.565503774,17.835,NA,91.35727328,14.375,164.9583333,12.13333333,2.881162819,-0.300809573,3.203108894,-1.678848469,0.870036258,-0.033572387,-0.519958338,0.376449705
ES1309A_2019,ES1309A,2019,87.083,94.79,-8.5068,42.9092,320,50438.55529,4765464.242,4.466861687,21.703,NA,91.3478055,14.58333333,153.0333333,11.975,3.0774505,-0.205728022,2.833023602,-1.678848469,0.870036258,-0.033572387,-0.520000055,0.281524143
ES1309A_2020,ES1309A,2020,65.75,93.17,-8.5068,42.9092,320,50438.55529,4765464.242,4.185859671,15.673,NA,91.28727937,15.00833333,141.5916667,12.10833333,2.751939487,-0.011761654,2.477938276,-1.678848469,0.870036258,-0.033572387,-0.520266748,0.361461458
ES1309A_2021,ES1309A,2021,70.167,80.55,-8.5068,42.9092,320,50438.55529,4765464.242,4.250878115,14.805,NA,91.01092176,14.45,151.3,11.96666667,2.694964962,-0.266580214,2.779230633,-1.678848469,0.870036258,-0.033572387,-0.521484447,0.276528062
ES1320A_2017,ES1320A,2017,217.833,98.9,-5.9273,43.5792,6,263648.715,4829301.246,5.383728714,44.093,NA,97.22368917,14.98333333,58.825,12.625,3.78630104,-0.02317144,-0.09067606,-0.809306703,1.193773144,-1.009412599,-0.494109481,0.671218566
ES1320A_2018,ES1320A,2018,127.458,97.53,-5.9273,43.5792,6,263648.715,4829301.246,4.847786899,37.491,NA,96.65314975,14.75,90.13333333,12.73333333,3.624100904,-0.129662778,0.880959467,-0.809306703,1.193773144,-1.009412599,-0.496623417,0.736167635
ES1320A_2019,ES1320A,2019,139.217,99.18,-5.9273,43.5792,6,263648.715,4829301.246,4.936033867,34.744,NA,96.24198416,14.86666667,84.2,12.41666667,3.548006895,-0.076417107,0.696821992,-0.809306703,1.193773144,-1.009412599,-0.498435112,0.54631651
ES1320A_2020,ES1320A,2020,228.25,97.81,-5.9273,43.5792,6,263648.715,4829301.246,5.430441519,38.719,NA,95.80252735,15.275,78.01666667,12.65,3.656330436,0.109942735,0.504925915,-0.809306703,1.193773144,-1.009412599,-0.500371466,0.686206813
ES1320A_2021,ES1320A,2021,182.625,85.48,-5.9273,43.5792,6,263648.715,4829301.246,5.20743487,43.505,NA,94.88806111,14.55833333,77.63333333,12.38333333,3.772875874,-0.217137808,0.493029392,-0.809306703,1.193773144,-1.009412599,-0.504400827,0.526332176
ES1328A_2019,ES1328A,2019,66.822,94.25,-6.9422,37.2526,17,150327.9737,4130183.089,4.202032368,19.792,NA,96.85955906,18.95,24.90833333,14.24166667,2.985277816,1.787181325,-1.143259663,-1.15142647,-1.863172801,-0.975227114,-0.495713927,1.640458546
ES1328A_2020,ES1328A,2020,88.088,76.78,-6.9422,37.2526,17,150327.9737,4130183.089,4.478336315,15.059,NA,97.28823853,19.18333333,37.66666667,14.675,2.711975819,1.893672663,-0.747312366,-1.15142647,-1.863172801,-0.975227114,-0.493825061,1.900254826
ES1328A_2021,ES1328A,2021,56.55,81.64,-6.9422,37.2526,17,150327.9737,4130183.089,4.035125203,15.702,NA,97.60797772,18.91666667,31.325,14.33333333,2.753788093,1.771968279,-0.944122224,-1.15142647,-1.863172801,-0.975227114,-0.492416212,1.695415447
ES1340A_2017,ES1340A,2017,76.413,93.15,-6.9351,37.2534,18,150961.7061,4130245.637,4.336152839,26.671,NA,96.36453225,19.45833333,31.06666667,14.45,3.283576833,2.019180313,-0.952139446,-1.149033081,-1.862786249,-0.972119343,-0.497895136,1.765360602
ES1340A_2018,ES1340A,2018,57.277,87.4,-6.9351,37.2534,18,150961.7061,4130245.637,4.047899147,26.588,NA,96.47006921,18.56666667,52.4,14.3,3.280459986,1.61223127,-0.290072118,-1.149033081,-1.862786249,-0.972119343,-0.497430114,1.67543112
ES1340A_2019,ES1340A,2019,63.535,92.05,-6.9351,37.2534,18,150961.7061,4130245.637,4.151590935,24.358,NA,96.85955906,18.95,24.90833333,14.24166667,3.192860338,1.787181325,-1.143259663,-1.149033081,-1.862786249,-0.972119343,-0.495713927,1.640458546
ES1340A_2020,ES1340A,2020,98.584,90.44,-6.9351,37.2534,18,150961.7061,4130245.637,4.590908977,20.065,NA,97.28823853,19.18333333,37.66666667,14.675,2.998977004,1.893672663,-0.747312366,-1.149033081,-1.862786249,-0.972119343,-0.493825061,1.900254826
ES1340A_2021,ES1340A,2021,66.55,87.95,-6.9351,37.2534,18,150961.7061,4130245.637,4.197953545,22.642,8.869,97.60797772,18.91666667,31.325,14.33333333,3.119806589,1.771968279,-0.944122224,-1.149033081,-1.862786249,-0.972119343,-0.492416212,1.695415447
ES1346A_2019,ES1346A,2019,63.25,99.45,-2.9406,42.6881,471,504866.0131,4726181.489,4.147095128,15.854,NA,91.3478055,12.75,69.98333333,9.95,2.763421834,-1.042445685,0.255616187,0.197500971,0.763203085,0.43570109,-0.520000055,-0.93252387
ES1346A_2020,ES1346A,2020,68.208,98.91,-2.9406,42.6881,471,504866.0131,4726181.489,4.22256186,15.704,NA,91.01092176,13.00833333,66.03333333,10.175,2.753915457,-0.924544561,0.133030283,0.197500971,0.763203085,0.43570109,-0.521484447,-0.797629646
ES1346A_2021,ES1346A,2021,120.792,96.99,-2.9406,42.6881,471,504866.0131,4726181.489,4.794070058,14.654,NA,11.8,12.4,66.53333333,9.925,2.684713336,-1.202182693,0.148547486,0.197500971,0.763203085,0.43570109,-0.870507051,-0.947512117
ES1349A_2017,ES1349A,2017,48.25,86.03,-2.9634,43.1441,122,502976.2248,4776817.708,3.876395828,16.164,NA,299.8479403,14.225,82.86666667,11.55833333,2.782786547,-0.369268291,0.655442784,0.189815159,0.983537444,-0.64891112,0.398702296,0.031720023
ES1349A_2018,ES1349A,2018,42.292,91.23,-2.9634,43.1441,122,502976.2248,4776817.708,3.744597943,16.432,NA,300.5764446,14.19166667,115.5333333,11.675,2.799230653,-0.384481338,1.669233378,0.189815159,0.983537444,-0.64891112,0.401912263,0.101665178
